"asin","title","imgUrl","productURL","stars","reviews","price","listPrice","category_id","isBestSeller","boughtInLastMonth"
"B0BDPY2267","MSI PRO AP242 AIO Desktop, 23.8"" FHD IPS-Grade LED, Intel Core i5-12400, 16GB(8GB*2) Memory, 500GB SSD, WiFi 6, BT 5.1, Black, Windows 11 Pro (12M-230US)","https://m.media-amazon.com/images/I/51UXzbQOyeL._AC_UL320_.jpg","https://www.amazon.com/dp/B0BDPY2267","0.0","0","769.0","969.0","57","False","0"
"B0BP6X9665","acer Aspire 3 Slim Laptop, 15.6 inch FHD Display, 11th Gen Intel Core i3-1115G4, 20GB DDR4, 512GB NVMe SSD, Webcam, Wi-Fi, Bluetooth, HDMI, Long Battery Life, Windows 11 S, 3in1 Accessories","https://m.media-amazon.com/images/I/51+3t-3ZwYL._AC_UL320_.jpg","https://www.amazon.com/dp/B0BP6X9665","3.9","0","399.99","419.0","57","False","0"
"B0B81G82LW","LG Gram (2022) 16Z90Q Ultra Lightweight Laptop, 16"" (2560 x 1600) IPS Display, Intel i7 1260P CPU, NVIDIA RTX2050 GPU, 16GB RAM, 1TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Gray","https://m.media-amazon.com/images/I/71De29lHiHL._AC_UL320_.jpg","https://www.amazon.com/dp/B0B81G82LW","4.5","0","1190.43","0.0","57","False","0"
"B014LVI9A6","inDigi® Phablet 7.0"" LCD Tablet PC Official Android Pie OS OS 4G LTE Smartphone Unlocked AT&T/T-Mobile","https://m.media-amazon.com/images/I/51QxubBJlcL._AC_UL320_.jpg","https://www.amazon.com/dp/B014LVI9A6","5.0","0","69.99","0.0","57","False","0"
"B09YYWBD8S","HP Elite Mini 800 G9 Desktop Computer - Intel Core i7 12th Gen i7-12700T Dodeca-core (12 Core) 1.40 GHz - 16 GB RAM DDR5 SDRAM - 256 GB M.2 PCI Express NVMe SSD - Mini PC","https://m.media-amazon.com/images/I/417FKFX9ELL._AC_UL320_.jpg","https://www.amazon.com/dp/B09YYWBD8S","0.0","0","1080.15","0.0","57","False","0"
"B09SGNHPXC","HP Custom Built RGB Lights PC ProDesk Desktop Computer Intel Core i5 4570 Quad-Core Processor 8GB RAM 512GB SSD Windows 10 Pro Wi-Fi Gaming PC Keyboard & Mouse (Renewed)","https://m.media-amazon.com/images/I/71s+jRegBGL._AC_UL320_.jpg","https://www.amazon.com/dp/B09SGNHPXC","3.5","0","138.92","0.0","57","False","0"
"B0BLSQKJSJ","Lenovo ThinkPad P16s G1 21CK001AUS 16"" Touchscreen Mobile Workstation - WUXGA - 1920 x 1200 - AMD Ryzen 7 PRO 6850U Octa-core (8 Core) 2.70 GHz - 32 GB Total RAM - 1 TB SSD - Storm Gray","https://m.media-amazon.com/images/I/41-xJBCoRcL._AC_UL320_.jpg","https://www.amazon.com/dp/B0BLSQKJSJ","1.0","0","1923.63","0.0","57","False","0"
"B098TC93DL","Asus ROG Zephyrus G14 VR Ready Gaming Laptop, 14"" 144Hz Full HD IPS Display, 8 Cores AMD Ryzen 9 5900HS,NVIDIA GeForce RTX 3060, Moonlight White-Tikbot Accessories (16GB RAM |1TB PCIe SSD)","https://m.media-amazon.com/images/I/71Qxw3J7tQS._AC_UL320_.jpg","https://www.amazon.com/dp/B098TC93DL","4.1","0","1553.88","0.0","57","False","0"
"B0BGYCDR25","HP Pro SFF 400 G9 Desktop Computer - Intel Core i5 12th Gen i5-12500 Hexa-core (6 Core) 3 GHz - 8 GB RAM DDR4 SDRAM - Small Form Factor","https://m.media-amazon.com/images/I/61oVhKkj-6L._AC_UL320_.jpg","https://www.amazon.com/dp/B0BGYCDR25","0.0","0","667.99","969.0","57","False","0"
"B0BFC1VWY6","Lenovo ThinkPad E570 15.6"" HD, Core i5-7200U 2.5GHz, 32GB RAM, 1TGB Solid State Drive, Windows 10 Pro 64Bit, CAM (Renewed)","https://m.media-amazon.com/images/I/516CGioeI2L._AC_UL320_.jpg","https://www.amazon.com/dp/B0BFC1VWY6","3.2","0","373.0","0.0","57","False","0"
